server_name,tool_name,tool_description,parameter_name,schema_type,datatype,parameter_description,is_required
osm-mcp-server,osm-mcp-server_search_category,"
Search for specific types of places within a defined geographic area.

This tool allows targeted searches for places matching specific categories within
a rectangular geographic region. It's particularly useful for filtering places by type
(restaurants, schools, parks, etc.) within a neighborhood or city district. Results include
complete location details and metadata about each matching place.

Args:
    category: Main OSM category to search for (e.g., ""amenity"", ""shop"", ""tourism"", ""building"")
    min_latitude: Southern boundary of search area (decimal degrees)
    min_longitude: Western boundary of search area (decimal degrees)
    max_latitude: Northern boundary of search area (decimal degrees)
    max_longitude: Eastern boundary of search area (decimal degrees)
    subcategories: Optional list of specific subcategories to filter by (e.g., [""restaurant"", ""cafe""])
    
Returns:
    Structured results including:
    - Query parameters
    - Count of matching places
    - List of matching places with coordinates, names, and metadata
",subcategories,Input,Array,,Optional
osm-mcp-server,osm-mcp-server_suggest_meeting_point,"
Find the optimal meeting place for multiple people coming from different locations.

This tool calculates a central meeting point based on the locations of multiple individuals,
then recommends suitable venues near that central point. Ideal for planning social gatherings,
business meetings, or any situation where multiple people need to converge from different
starting points.

Args:
    locations: List of dictionaries, each containing the latitude and longitude of a person's location
              Example: [{""latitude"": 37.7749, ""longitude"": -122.4194}, {""latitude"": 37.3352, ""longitude"": -121.8811}]
    venue_type: Type of venue to suggest as a meeting point. Options include:
               ""cafe"", ""restaurant"", ""bar"", ""library"", ""park"", etc.
    
Returns:
    Meeting point recommendations including:
    - Calculated center point coordinates
    - List of suggested venues with names and details
    - Total number of matching venues in the area
",locations,Input,Array,,Required
osm-mcp-server,osm-mcp-server_suggest_meeting_point,"
Find the optimal meeting place for multiple people coming from different locations.

This tool calculates a central meeting point based on the locations of multiple individuals,
then recommends suitable venues near that central point. Ideal for planning social gatherings,
business meetings, or any situation where multiple people need to converge from different
starting points.

Args:
    locations: List of dictionaries, each containing the latitude and longitude of a person's location
              Example: [{""latitude"": 37.7749, ""longitude"": -122.4194}, {""latitude"": 37.3352, ""longitude"": -121.8811}]
    venue_type: Type of venue to suggest as a meeting point. Options include:
               ""cafe"", ""restaurant"", ""bar"", ""library"", ""park"", etc.
    
Returns:
    Meeting point recommendations including:
    - Calculated center point coordinates
    - List of suggested venues with names and details
    - Total number of matching venues in the area
",venue_type,Input,String,,Optional
oxylabs,oxylabs_amazon_product_scraper,"Scrape Amazon products.

Supports content parsing, different user agent types, domain,
geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as currency and getting
more accurate pricing data with auto select variant.
",autoselect_variant,Input,Boolean,"To get accurate pricing/buybox data, set this parameter to true.",Optional
oxylabs,oxylabs_amazon_product_scraper,"Scrape Amazon products.

Supports content parsing, different user agent types, domain,
geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as currency and getting
more accurate pricing data with auto select variant.
",currency,Input,String,Currency that will be used to display the prices.,Optional
oxylabs,oxylabs_amazon_product_scraper,"Scrape Amazon products.

Supports content parsing, different user agent types, domain,
geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as currency and getting
more accurate pricing data with auto select variant.
",domain,Input,String,"
        Domain localization for Google.
        Use country top level domains.
        For example:
            - 'co.uk' for United Kingdom
            - 'us' for United States
            - 'fr' for France
        ",Optional
oxylabs,oxylabs_amazon_product_scraper,"Scrape Amazon products.

Supports content parsing, different user agent types, domain,
geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as currency and getting
more accurate pricing data with auto select variant.
",geo_location,Input,String,"
        The geographical location that the result should be adapted for.
        Use ISO-3166 country codes.
        Examples:
            - 'California, United States'
            - 'Mexico'
            - 'US' for United States
            - 'DE' for Germany
            - 'FR' for France
        ",Optional
oxylabs,oxylabs_amazon_product_scraper,"Scrape Amazon products.

Supports content parsing, different user agent types, domain,
geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as currency and getting
more accurate pricing data with auto select variant.
",locale,Input,String,"
        Set 'Accept-Language' header value which changes your Google search page web interface language.
        Examples:
            - 'en-US' for English, United States
            - 'de-AT' for German, Austria
            - 'fr-FR' for French, France
        ",Optional
oxylabs,oxylabs_amazon_product_scraper,"Scrape Amazon products.

Supports content parsing, different user agent types, domain,
geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as currency and getting
more accurate pricing data with auto select variant.
",output_format,Input,String,"
        The format of the output. Works only when parse parameter is false.
            - links - Most efficient when the goal is navigation or finding specific URLs. Use this first when you need to locate a specific page within a website.
            - md - Best for extracting and reading visible content once you've found the right page. Use this to get structured content that's easy to read and process.
            - html - Should be used sparingly only when you need the raw HTML structure, JavaScript code, or styling information.
        ",Optional
oxylabs,oxylabs_amazon_product_scraper,"Scrape Amazon products.

Supports content parsing, different user agent types, domain,
geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as currency and getting
more accurate pricing data with auto select variant.
",parse,Input,Boolean,"Should result be parsed. If the result is not parsed, the output_format parameter is applied.",Optional
oxylabs,oxylabs_amazon_product_scraper,"Scrape Amazon products.

Supports content parsing, different user agent types, domain,
geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as currency and getting
more accurate pricing data with auto select variant.
",query,Input,String,Keyword to search for.,Required
oxylabs,oxylabs_amazon_product_scraper,"Scrape Amazon products.

Supports content parsing, different user agent types, domain,
geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as currency and getting
more accurate pricing data with auto select variant.
",render,Input,String,"
        Whether a headless browser should be used to render the page.
        For example:
            - 'html' when browser is required to render the page.
        ",Optional
oxylabs,oxylabs_amazon_product_scraper,"Scrape Amazon products.

Supports content parsing, different user agent types, domain,
geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as currency and getting
more accurate pricing data with auto select variant.
",user_agent_type,Input,String,Device type and browser that will be used to determine User-Agent header value.,Optional
oxylabs,oxylabs_amazon_search_scraper,"Scrape Amazon search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as category id, merchant id, currency.
",category_id,Input,String,Search for items in a particular browse node (product category).,Optional
oxylabs,oxylabs_amazon_search_scraper,"Scrape Amazon search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as category id, merchant id, currency.
",currency,Input,String,Currency that will be used to display the prices.,Optional
oxylabs,oxylabs_amazon_search_scraper,"Scrape Amazon search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as category id, merchant id, currency.
",domain,Input,String,"
        Domain localization for Google.
        Use country top level domains.
        For example:
            - 'co.uk' for United Kingdom
            - 'us' for United States
            - 'fr' for France
        ",Optional
oxylabs,oxylabs_amazon_search_scraper,"Scrape Amazon search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as category id, merchant id, currency.
",geo_location,Input,String,"
        The geographical location that the result should be adapted for.
        Use ISO-3166 country codes.
        Examples:
            - 'California, United States'
            - 'Mexico'
            - 'US' for United States
            - 'DE' for Germany
            - 'FR' for France
        ",Optional
oxylabs,oxylabs_amazon_search_scraper,"Scrape Amazon search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as category id, merchant id, currency.
",locale,Input,String,"
        Set 'Accept-Language' header value which changes your Google search page web interface language.
        Examples:
            - 'en-US' for English, United States
            - 'de-AT' for German, Austria
            - 'fr-FR' for French, France
        ",Optional
oxylabs,oxylabs_amazon_search_scraper,"Scrape Amazon search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as category id, merchant id, currency.
",merchant_id,Input,String,Search for items sold by a particular seller.,Optional
oxylabs,oxylabs_amazon_search_scraper,"Scrape Amazon search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as category id, merchant id, currency.
",output_format,Input,String,"
        The format of the output. Works only when parse parameter is false.
            - links - Most efficient when the goal is navigation or finding specific URLs. Use this first when you need to locate a specific page within a website.
            - md - Best for extracting and reading visible content once you've found the right page. Use this to get structured content that's easy to read and process.
            - html - Should be used sparingly only when you need the raw HTML structure, JavaScript code, or styling information.
        ",Optional
oxylabs,oxylabs_amazon_search_scraper,"Scrape Amazon search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as category id, merchant id, currency.
",pages,Input,Integer,Number of pages to retrieve.,Optional
oxylabs,oxylabs_amazon_search_scraper,"Scrape Amazon search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as category id, merchant id, currency.
",parse,Input,Boolean,"Should result be parsed. If the result is not parsed, the output_format parameter is applied.",Optional
oxylabs,oxylabs_amazon_search_scraper,"Scrape Amazon search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as category id, merchant id, currency.
",query,Input,String,Keyword to search for.,Required
oxylabs,oxylabs_amazon_search_scraper,"Scrape Amazon search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as category id, merchant id, currency.
",render,Input,String,"
        Whether a headless browser should be used to render the page.
        For example:
            - 'html' when browser is required to render the page.
        ",Optional
oxylabs,oxylabs_amazon_search_scraper,"Scrape Amazon search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as category id, merchant id, currency.
",start_page,Input,Integer,Starting page number.,Optional
oxylabs,oxylabs_amazon_search_scraper,"Scrape Amazon search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
Supports Amazon specific parameters such as category id, merchant id, currency.
",user_agent_type,Input,String,Device type and browser that will be used to determine User-Agent header value.,Optional
oxylabs,oxylabs_google_search_scraper,"Scrape Google Search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
",ad_mode,Input,Boolean,If true will use the Google Ads source optimized for the paid ads.,Optional
oxylabs,oxylabs_google_search_scraper,"Scrape Google Search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
",domain,Input,String,"
        Domain localization for Google.
        Use country top level domains.
        For example:
            - 'co.uk' for United Kingdom
            - 'us' for United States
            - 'fr' for France
        ",Optional
oxylabs,oxylabs_google_search_scraper,"Scrape Google Search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
",geo_location,Input,String,"
        The geographical location that the result should be adapted for.
        Use ISO-3166 country codes.
        Examples:
            - 'California, United States'
            - 'Mexico'
            - 'US' for United States
            - 'DE' for Germany
            - 'FR' for France
        ",Optional
oxylabs,oxylabs_google_search_scraper,"Scrape Google Search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
",limit,Input,Integer,Number of results to retrieve in each page.,Optional
oxylabs,oxylabs_google_search_scraper,"Scrape Google Search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
",locale,Input,String,"
        Set 'Accept-Language' header value which changes your Google search page web interface language.
        Examples:
            - 'en-US' for English, United States
            - 'de-AT' for German, Austria
            - 'fr-FR' for French, France
        ",Optional
oxylabs,oxylabs_google_search_scraper,"Scrape Google Search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
",output_format,Input,String,"
        The format of the output. Works only when parse parameter is false.
            - links - Most efficient when the goal is navigation or finding specific URLs. Use this first when you need to locate a specific page within a website.
            - md - Best for extracting and reading visible content once you've found the right page. Use this to get structured content that's easy to read and process.
            - html - Should be used sparingly only when you need the raw HTML structure, JavaScript code, or styling information.
        ",Optional
oxylabs,oxylabs_google_search_scraper,"Scrape Google Search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
",pages,Input,Integer,Number of pages to retrieve.,Optional
oxylabs,oxylabs_google_search_scraper,"Scrape Google Search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
",parse,Input,Boolean,"Should result be parsed. If the result is not parsed, the output_format parameter is applied.",Optional
oxylabs,oxylabs_google_search_scraper,"Scrape Google Search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
",query,Input,String,URL-encoded keyword to search for.,Required
oxylabs,oxylabs_google_search_scraper,"Scrape Google Search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
",render,Input,String,"
        Whether a headless browser should be used to render the page.
        For example:
            - 'html' when browser is required to render the page.
        ",Optional
oxylabs,oxylabs_google_search_scraper,"Scrape Google Search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
",start_page,Input,Integer,Starting page number.,Optional
oxylabs,oxylabs_google_search_scraper,"Scrape Google Search results.

Supports content parsing, different user agent types, pagination,
domain, geolocation, locale parameters and different output formats.
",user_agent_type,Input,String,Device type and browser that will be used to determine User-Agent header value.,Optional
oxylabs,oxylabs_universal_scraper,"Get a content of any webpage.

Supports browser rendering, parsing of certain webpages
and different output formats.
",geo_location,Input,String,"
        The geographical location that the result should be adapted for.
        Use ISO-3166 country codes.
        Examples:
            - 'California, United States'
            - 'Mexico'
            - 'US' for United States
            - 'DE' for Germany
            - 'FR' for France
        ",Optional
oxylabs,oxylabs_universal_scraper,"Get a content of any webpage.

Supports browser rendering, parsing of certain webpages
and different output formats.
",output_format,Input,String,"
        The format of the output. Works only when parse parameter is false.
            - links - Most efficient when the goal is navigation or finding specific URLs. Use this first when you need to locate a specific page within a website.
            - md - Best for extracting and reading visible content once you've found the right page. Use this to get structured content that's easy to read and process.
            - html - Should be used sparingly only when you need the raw HTML structure, JavaScript code, or styling information.
        ",Optional
oxylabs,oxylabs_universal_scraper,"Get a content of any webpage.

Supports browser rendering, parsing of certain webpages
and different output formats.
",render,Input,String,"
        Whether a headless browser should be used to render the page.
        For example:
            - 'html' when browser is required to render the page.
        ",Optional
oxylabs,oxylabs_universal_scraper,"Get a content of any webpage.

Supports browser rendering, parsing of certain webpages
and different output formats.
",url,Input,String,Website url to scrape.,Required
oxylabs,oxylabs_universal_scraper,"Get a content of any webpage.

Supports browser rendering, parsing of certain webpages
and different output formats.
",user_agent_type,Input,String,Device type and browser that will be used to determine User-Agent header value.,Optional
pubmed,pubmed_download_pubmed_pdf,,pmid,Input,String,,Required
pubmed,pubmed_get_pubmed_article_metadata,,pmid,Input,String,,Required
pubmed,pubmed_search_pubmed_advanced,,author,Input,String,,Optional
pubmed,pubmed_search_pubmed_advanced,,end_date,Input,String,,Optional
pubmed,pubmed_search_pubmed_advanced,,journal,Input,String,,Optional
pubmed,pubmed_search_pubmed_advanced,,num_results,Input,Integer,,Optional
pubmed,pubmed_search_pubmed_advanced,,start_date,Input,String,,Optional
pubmed,pubmed_search_pubmed_advanced,,term,Input,String,,Optional
pubmed,pubmed_search_pubmed_advanced,,title,Input,String,,Optional
pubmed,pubmed_search_pubmed_key_words,,key_words,Input,String,,Required
pubmed,pubmed_search_pubmed_key_words,,num_results,Input,Integer,,Optional
slack,slack_channels_list,Get list of channels,channel_types,Input,String,"Comma-separated channel types. Allowed values: 'mpim', 'im', 'public_channel', 'private_channel'. Example: 'public_channel,private_channel,im'",Required
slack,slack_channels_list,Get list of channels,cursor,Input,String,Cursor for pagination. Use the value of the last row and column in the response as next_cursor field returned from the previous request.,Optional
slack,slack_channels_list,Get list of channels,limit,Input,Number,The maximum number of items to return. Must be an integer between 1 and 1000 (maximum 999).,Optional
slack,slack_channels_list,Get list of channels,sort,Input,String,Type of sorting. Allowed values: 'popularity' - sort by number of members/participants in each channel.,Optional
slack,slack_conversations_add_message,"Add a message to a public channel, private channel, or direct message (DM, or IM) conversation by channel_id and thread_ts.",channel_id,Input,String,ID of the channel in format Cxxxxxxxxxx or its name starting with #... or @... aka #general or @username_dm.,Required
slack,slack_conversations_add_message,"Add a message to a public channel, private channel, or direct message (DM, or IM) conversation by channel_id and thread_ts.",content_type,Input,String,"Content type of the message. Default is 'text/markdown'. Allowed values: 'text/markdown', 'text/plain'.",Optional
slack,slack_conversations_add_message,"Add a message to a public channel, private channel, or direct message (DM, or IM) conversation by channel_id and thread_ts.",payload,Input,String,"Message payload in specified content_type format. Example: 'Hello, world!' for text/plain or '# Hello, world!' for text/markdown.",Optional
slack,slack_conversations_add_message,"Add a message to a public channel, private channel, or direct message (DM, or IM) conversation by channel_id and thread_ts.",thread_ts,Input,String,"Unique identifier of either a thread's parent message or a message in the thread_ts must be the timestamp in format 1234567890.123456 of an existing message with 0 or more replies. Optional, if not provided the message will be added to the channel itself, otherwise it will be added to the thread.",Optional
slack,slack_conversations_history,"Get messages from the channel (or DM) by channel_id, the last row/column in the response is used as 'cursor' parameter for pagination if not empty",channel_id,Input,String,    - `channel_id` (string): ID of the channel in format Cxxxxxxxxxx or its name starting with #... or @... aka #general or @username_dm.,Required
slack,slack_conversations_history,"Get messages from the channel (or DM) by channel_id, the last row/column in the response is used as 'cursor' parameter for pagination if not empty",cursor,Input,String,Cursor for pagination. Use the value of the last row and column in the response as next_cursor field returned from the previous request.,Optional
slack,slack_conversations_history,"Get messages from the channel (or DM) by channel_id, the last row/column in the response is used as 'cursor' parameter for pagination if not empty",include_activity_messages,Input,Boolean,"If true, the response will include activity messages such as 'channel_join' or 'channel_leave'. Default is boolean false.",Optional
slack,slack_conversations_history,"Get messages from the channel (or DM) by channel_id, the last row/column in the response is used as 'cursor' parameter for pagination if not empty",limit,Input,String,"Limit of messages to fetch in format of maximum ranges of time (e.g. 1d - 1 day, 1w - 1 week, 30d - 30 days, 90d - 90 days which is a default limit for free tier history) or number of messages (e.g. 50). Must be empty when 'cursor' is provided.",Optional
slack,slack_conversations_replies,"Get a thread of messages posted to a conversation by channelID and thread_ts, the last row/column in the response is used as 'cursor' parameter for pagination if not empty",channel_id,Input,String,ID of the channel in format Cxxxxxxxxxx or its name starting with #... or @... aka #general or @username_dm.,Required
slack,slack_conversations_replies,"Get a thread of messages posted to a conversation by channelID and thread_ts, the last row/column in the response is used as 'cursor' parameter for pagination if not empty",cursor,Input,String,Cursor for pagination. Use the value of the last row and column in the response as next_cursor field returned from the previous request.,Optional
slack,slack_conversations_replies,"Get a thread of messages posted to a conversation by channelID and thread_ts, the last row/column in the response is used as 'cursor' parameter for pagination if not empty",include_activity_messages,Input,Boolean,"If true, the response will include activity messages such as 'channel_join' or 'channel_leave'. Default is boolean false.",Optional
slack,slack_conversations_replies,"Get a thread of messages posted to a conversation by channelID and thread_ts, the last row/column in the response is used as 'cursor' parameter for pagination if not empty",limit,Input,String,"Limit of messages to fetch in format of maximum ranges of time (e.g. 1d - 1 day, 30d - 30 days, 90d - 90 days which is a default limit for free tier history) or number of messages (e.g. 50). Must be empty when 'cursor' is provided.",Optional
slack,slack_conversations_replies,"Get a thread of messages posted to a conversation by channelID and thread_ts, the last row/column in the response is used as 'cursor' parameter for pagination if not empty",thread_ts,Input,String,Unique identifier of either a thread's parent message or a message in the thread. ts must be the timestamp in format 1234567890.123456 of an existing message with 0 or more replies.,Required
slack,slack_conversations_search_messages,"Search messages in a public channel, private channel, or direct message (DM, or IM) conversation using filters. All filters are optional, if not provided then search_query is required.",cursor,Input,String,Cursor for pagination. Use the value of the last row and column in the response as next_cursor field returned from the previous request.,Optional
slack,slack_conversations_search_messages,"Search messages in a public channel, private channel, or direct message (DM, or IM) conversation using filters. All filters are optional, if not provided then search_query is required.",filter_date_after,Input,String,"Filter messages sent after a specific date in format 'YYYY-MM-DD'. Example: '2023-10-01', 'July', 'Yesterday' or 'Today'. If not provided, all dates will be searched.",Optional
slack,slack_conversations_search_messages,"Search messages in a public channel, private channel, or direct message (DM, or IM) conversation using filters. All filters are optional, if not provided then search_query is required.",filter_date_before,Input,String,"Filter messages sent before a specific date in format 'YYYY-MM-DD'. Example: '2023-10-01', 'July', 'Yesterday' or 'Today'. If not provided, all dates will be searched.",Optional
slack,slack_conversations_search_messages,"Search messages in a public channel, private channel, or direct message (DM, or IM) conversation using filters. All filters are optional, if not provided then search_query is required.",filter_date_during,Input,String,"Filter messages sent during a specific period in format 'YYYY-MM-DD'. Example: 'July', 'Yesterday' or 'Today'. If not provided, all dates will be searched.",Optional
slack,slack_conversations_search_messages,"Search messages in a public channel, private channel, or direct message (DM, or IM) conversation using filters. All filters are optional, if not provided then search_query is required.",filter_date_on,Input,String,"Filter messages sent on a specific date in format 'YYYY-MM-DD'. Example: '2023-10-01', 'July', 'Yesterday' or 'Today'. If not provided, all dates will be searched.",Optional
slack,slack_conversations_search_messages,"Search messages in a public channel, private channel, or direct message (DM, or IM) conversation using filters. All filters are optional, if not provided then search_query is required.",filter_in_channel,Input,String,"Filter messages in a specific channel by its ID or name. Example: 'C1234567890' or '#general'. If not provided, all channels will be searched.",Optional
slack,slack_conversations_search_messages,"Search messages in a public channel, private channel, or direct message (DM, or IM) conversation using filters. All filters are optional, if not provided then search_query is required.",filter_in_im_or_mpim,Input,String,"Filter messages in a direct message (DM) or multi-person direct message (MPIM) conversation by its ID or name. Example: 'D1234567890' or '@username_dm'. If not provided, all DMs and MPIMs will be searched.",Optional
slack,slack_conversations_search_messages,"Search messages in a public channel, private channel, or direct message (DM, or IM) conversation using filters. All filters are optional, if not provided then search_query is required.",filter_threads_only,Input,Boolean,"If true, the response will include only messages from threads. Default is boolean false.",Optional
slack,slack_conversations_search_messages,"Search messages in a public channel, private channel, or direct message (DM, or IM) conversation using filters. All filters are optional, if not provided then search_query is required.",filter_users_from,Input,String,"Filter messages from a specific user by their ID or display name. Example: 'U1234567890' or '@username'. If not provided, all users will be searched.",Optional
slack,slack_conversations_search_messages,"Search messages in a public channel, private channel, or direct message (DM, or IM) conversation using filters. All filters are optional, if not provided then search_query is required.",filter_users_with,Input,String,"Filter messages with a specific user by their ID or display name in threads and DMs. Example: 'U1234567890' or '@username'. If not provided, all threads and DMs will be searched.",Optional
slack,slack_conversations_search_messages,"Search messages in a public channel, private channel, or direct message (DM, or IM) conversation using filters. All filters are optional, if not provided then search_query is required.",limit,Input,Number,The maximum number of items to return. Must be an integer between 1 and 100.,Optional
slack,slack_conversations_search_messages,"Search messages in a public channel, private channel, or direct message (DM, or IM) conversation using filters. All filters are optional, if not provided then search_query is required.",search_query,Input,String,"Search query to filter messages. Example: 'marketing report' or full URL of Slack message e.g. 'https://slack.com/archives/C1234567890/p1234567890123456', then the tool will return a single message matching given URL, herewith all other parameters will be ignored.",Optional
twelvedata,twelvedata_GetApiUsage,This endpoint will provide information on the current usage of Twelve Data API.,params,Input,String,,Required
twelvedata,twelvedata_GetCommodities,This API call returns an array of commodity pairs available at Twelve Data API. This list is updated daily.,params,Input,String,,Required
twelvedata,twelvedata_GetCrossListings,This API call returns an array of cross listed symbols for a specified instrument. Cross listings are the same securities listed on different exchanges. This list is updated daily.,params,Input,String,,Required
twelvedata,twelvedata_GetCryptocurrencies,This API call returns an array of cryptocurrencies available at Twelve Data API. This list is updated daily.,params,Input,String,,Required
twelvedata,twelvedata_GetCryptocurrencyExchanges,This API call returns an array of cryptocurrency exchanges available at Twelve Data API. This list is updated daily.,params,Input,String,,Required
twelvedata,twelvedata_GetCurrencyConversion,This API call returns real-time exchange rate and converted amount for currency pair. Works with forex and cryptocurrency.,params,Input,String,,Required
twelvedata,twelvedata_GetDividends,Returns the amount of dividends paid out for the last 10+ years.,params,Input,String,,Required
twelvedata,twelvedata_GetEarliestTimestamp,This method returns the first available DateTime for a given instrument at the specific interval.,params,Input,String,,Required
twelvedata,twelvedata_GetEarnings,"This API call returns earnings data for a given company, including EPS estimate and EPS actual. Earnings are available for complete company history.",params,Input,String,,Required
twelvedata,twelvedata_GetEod,This endpoint returns the latest End of Day (EOD) price of an instrument.,params,Input,String,,Required
twelvedata,twelvedata_GetEtf,This API call returns an array of ETFs available at Twelve Data API. This list is updated daily.,params,Input,String,,Required
twelvedata,twelvedata_GetExchangeRate,This API call returns real-time exchange rate for currency pair. Works with forex and cryptocurrency.,params,Input,String,,Required
twelvedata,twelvedata_GetExchanges,This API call returns an array of stock or ETF exchanges available at Twelve Data API. This list is updated daily.,params,Input,String,,Required
twelvedata,twelvedata_GetForexPairs,This API call returns an array of forex pairs available at Twelve Data API. This list is updated daily.,params,Input,String,,Required
twelvedata,twelvedata_GetFunds,This API call returns an array of funds available at Twelve Data API. This list is updated daily.,params,Input,String,,Required
twelvedata,twelvedata_GetIpoCalendar,"This endpoint returns past, today, or upcoming IPOs.",params,Input,String,,Required
twelvedata,twelvedata_GetLogo,"Returns a logo of company, cryptocurrency, or forex pair.",params,Input,String,,Required
twelvedata,twelvedata_GetMarketState,"Check the state of all available exchanges, time to open, and time to close. Returns all available stock exchanges by default.",params,Input,String,,Required
twelvedata,twelvedata_GetPrice,This endpoint is a lightweight method that allows retrieving only the real-time price of the selected instrument.,params,Input,String,,Required
twelvedata,twelvedata_GetProfile,Returns general information about the company.,params,Input,String,,Required
twelvedata,twelvedata_GetQuote,Quote endpoint is an efficient method to retrieve the latest quote of the selected instrument.,params,Input,String,,Required
twelvedata,twelvedata_GetSplits,Returns the date and the split factor of shares of the company for the last 10+ years.,params,Input,String,,Required
twelvedata,twelvedata_GetStatistics,Returns current overview of company’s main statistics including valuation metrics and financials.,params,Input,String,,Required
twelvedata,twelvedata_GetStocks,This API call returns an array of symbols available at Twelve Data API. This list is updated daily.,params,Input,String,,Required
twelvedata,twelvedata_GetSymbolSearch,"This method helps to find the best matching symbol. It can be used as the base for custom lookups. The response is returned in descending order, with the most relevant instrument at the beginning.",params,Input,String,,Required
twelvedata,twelvedata_GetTechnicalIndicators,This API call returns an array of objects with available technical indicators. This endpoint might be used to build an abstract interface to make more convenient API calls from the application.,params,Input,String,,Required
twelvedata,twelvedata_GetTimeSeries,"This API call returns meta and time series for the requested instrument. Metaobject consists of general information about the requested symbol. Time series is the array of objects ordered by time descending with Open, High, Low, Close prices. Non-currency instruments also include volume information.",params,Input,String,,Required
twelvedata,twelvedata_GetTimeSeriesAdx,"The Average Directional Index (ADX) measures the strength of a trend, regardless of direction, helping traders determine if a market is trending or ranging.",params,Input,String,,Required
twelvedata,twelvedata_GetTimeSeriesAtr,"The Average True Range (ATR) is a volatility indicator that measures the average range of price movement over a specified period, helping traders assess market volatility.",params,Input,String,,Required
twelvedata,twelvedata_GetTimeSeriesBBands,"Bollinger Bands (BBANDS) are volatility bands placed above and below a moving average, measuring price volatility and helping traders identify potential overbought or oversold conditions.",params,Input,String,,Required
twelvedata,twelvedata_GetTimeSeriesCross,"This API call returns meta and cross rate time series for the requested instruments. Metaobject consists of general information about the requested symbol. Time series is the array of objects ordered by time descending with Open, High, Low, Close prices. Works with stocks, forex and cryptocurrency.",params,Input,String,,Required
twelvedata,twelvedata_GetTimeSeriesEma,"The Exponential Moving Average (EMA) is a weighted moving average that gives more importance to recent price data, making it more responsive to new information and helping traders identify trends and potential entry or exit points.",params,Input,String,,Required
twelvedata,twelvedata_GetTimeSeriesMacd,"The Moving Average Convergence Divergence (MACD) is a momentum indicator that measures the difference between two moving averages, with a signal line used to identify potential trend reversals and trading opportunities.",params,Input,String,,Required
twelvedata,twelvedata_GetTimeSeriesRsi,"The Relative Strength Index (RSI) is a momentum oscillator that measures the speed and change of price movements, helping traders identify potential overbought or oversold conditions and trend reversals.",params,Input,String,,Required
twelvedata,twelvedata_GetTimeSeriesSma,"The Simple Moving Average (SMA) is a smoothing indicator that calculates the average price of a security over a specified period, helping traders identify trends and potential support or resistance levels.",params,Input,String,,Required
